tag,config,seed,test_auc,test_ap,val_auc,val_ap,best_epoch,epochs_run,train_time_sec,peak_gpu_mem_mb,pos_weight,n_test,test_prevalence,c_adv,w_ndvi_anom,checkpoint,checkpoint_sha256,fold,n_test_blocks,region,centroid,test_years,val_years,track
B2_r0_nophys_s42,nophys,42,0.5071234268974383,0.24984981179943677,0.7880448774243841,0.8408077760940903,5,25,37.72925162315369,2681.300992,38.320736978941795,4471,0.1847461462020874,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_nophys_s42.pt,eaa61b1f8916de681f8b260ad498ceb16ac10e8731f7adbad7cc302f08b4f056,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_nophys_s42,nophys,42,0.6171698101127031,0.6031229793367583,0.8091165786725885,0.7030936700557575,30,50,78.59744024276733,2681.150464,43.88227874884935,4999,0.50210040807724,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_nophys_s42.pt,19b06152404775424bb0c8f9154c0f14d3bd801c085e035e0a3edaf49190eed8,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_nophys_s42,nophys,42,0.4904056561104675,0.472293045483399,0.7882927637025997,0.6629448603948871,10,30,46.67142367362976,2681.426432,38.725177152516096,2613,0.45579794049263,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_nophys_s42.pt,d3d8f2a59492f50a8c85cc576f9fc6c99b71e8434bd8c4faa8c0108bffc7bd4b,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_nophys_s42,nophys,42,0.8007798845193509,0.8745693520756217,0.7614482929677935,0.6370835302580347,35,55,86.6229796409607,2681.551872,56.47357688719774,2401,0.666388988494873,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_nophys_s42.pt,4a09284205846e3f017c99ff6a09577c959dacc67ca3ab68252c134b39701ec1,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_nophys_s42,nophys,42,0.7624311990707328,0.4762956318050523,0.7169979891995131,0.5766602203261312,10,30,48.21476364135742,2681.275904,35.076727375259416,3912,0.26150307059288025,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_nophys_s42.pt,1da6da3fc027b084163f4502b5dc88f256f1dafe24c359dee3e52e0beade1551,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_nophys_s42,nophys,42,0.5485830275405643,0.5349213800249741,0.7974013556176659,0.6899098621522695,10,30,47.03874635696411,2681.250816,46.01770497729821,4146,0.48504582047462463,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_nophys_s42.pt,660af7f0843675439d80ff4688a09fa7b6cf12a5d6f3cbd93140179a60bf9ab2,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B2_r0_nophys_s43,nophys,43,0.5617408503472534,0.27335136798630794,0.8026240252537769,0.8537024156470223,5,25,39.432703256607056,2681.300992,38.320736978941795,4471,0.1847461462020874,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_nophys_s43.pt,9b3fd8dce9fbeefa8c983c3b39e76e638ef3061e69a637be7bab88362d47076f,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_nophys_s43,nophys,43,0.6289326422714125,0.6145921249804387,0.8322122945709279,0.7293589135326286,5,25,38.12533354759216,2681.150464,43.88227874884935,4999,0.50210040807724,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_nophys_s43.pt,7a0f98d08b8f31fcdfb253da78ed6d701e3aaea10ba83117476fc0c4d9c3a49b,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_nophys_s43,nophys,43,0.4475216136967245,0.43076657944909325,0.8177330544736523,0.7036890241607364,10,30,48.007346868515015,2681.426432,38.725177152516096,2613,0.45579794049263,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_nophys_s43.pt,e5526449a4b257148895abbf9c36bcc2b1cb5a125c9c3364067900ecf9d4c126,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_nophys_s43,nophys,43,0.7718250624219726,0.8488550050624806,0.8129432412576214,0.7187130472882124,5,25,37.67744851112366,2681.551872,56.47357688719774,2401,0.666388988494873,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_nophys_s43.pt,0a80614632944de7ac7255341445a6a238afae9eb2cb8230587d6fb1c8ae19f2,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_nophys_s43,nophys,43,0.8063839412447593,0.47235295310865216,0.742352064937423,0.6129089452957669,5,25,39.47585654258728,2681.275904,35.076727375259416,3912,0.26150307059288025,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_nophys_s43.pt,120dd978044cc858f5227c01ed78db6cb0742df711a23345dcc36896284c1256,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_nophys_s43,nophys,43,0.5703929325478021,0.5502390286009442,0.8608119137066751,0.8127487635734536,80,80,124.17993831634521,2681.250816,46.01770497729821,4146,0.48504582047462463,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_nophys_s43.pt,9d88f748e2318faa2d5a783da0f0f04eb1e460eb89ef3b81b33f2acd4e09f376,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B2_r0_nophys_s44,nophys,44,0.48814157175739104,0.2371856766129773,0.8161399448054838,0.8550162651608536,5,25,39.326027631759644,2681.300992,38.320736978941795,4471,0.1847461462020874,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_nophys_s44.pt,d462ea73075d866745b1f000a9a641858668962adf05b212f59892c917bb9a88,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_nophys_s44,nophys,44,0.5725839110412508,0.549301384581061,0.8494572621519398,0.7355313443020448,5,25,39.628578901290894,2681.150464,43.88227874884935,4999,0.50210040807724,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_nophys_s44.pt,b2b538f5ad01f7234d49ec8a8e64f81e344eb4504ce6b66f5329992c563ee57d,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_nophys_s44,nophys,44,0.4362423993358534,0.42267727807921956,0.8060651980613408,0.6827523299134808,10,30,46.432565212249756,2681.426432,38.725177152516096,2613,0.45579794049263,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_nophys_s44.pt,81d6d059bd839e36a14f1aca7f23817a71d64277c70a4a1d57f32c8eaae74a46,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_nophys_s44,nophys,44,0.7407131710362047,0.8241173325643962,0.7974945526928849,0.7085772299506488,5,25,39.75754261016846,2681.551872,56.47357688719774,2401,0.666388988494873,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_nophys_s44.pt,7136239f1553f7123efd0fe57b4ce0514dd82913314093f582d941b0884db530,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_nophys_s44,nophys,44,0.7789929915846909,0.4673357138276901,0.7182461650201416,0.5379175882842495,30,50,77.52203965187073,2681.275904,35.076727375259416,3912,0.26150307059288025,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_nophys_s44.pt,36d4e4e2c313ce71f817ec5df4d9bf3864fdbdbba05ffa513cb7519262adcdb8,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_nophys_s44,nophys,44,0.5287477422187338,0.5240296121137518,0.8332066213662543,0.7072130882130598,20,40,62.45678377151489,2681.250816,46.01770497729821,4146,0.48504582047462463,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_nophys_s44.pt,77c29de13e6986ebbbbca5e7b53f6248d4aa8ccc0a24ffa1ccecbe8856af7dc6,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B2_r0_full_s42,full,42,0.47152854585371845,0.2733960721995091,0.7855810943142911,0.847094929444268,10,30,115.32285666465759,3315.987968,38.320736978941795,4471,0.1847461462020874,0.6468097567558289,0.6677678227424622,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_full_s42.pt,691a21258553f16afc6eccda1be121d2b4fa552c0813b4f63e69d8d3b72c673c,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_full_s42,full,42,0.6021674651334398,0.574856287575529,0.831392516871288,0.7292991213660696,60,80,302.7578890323639,3315.83744,43.88227874884935,4999,0.50210040807724,0.5076766014099121,0.6925435662269592,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_full_s42.pt,a44bff142a44ac4baa29a5b4dccab1a4654b040335468795c58fb0327a953e30,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_full_s42,full,42,0.42960477136895214,0.4159426007929867,0.8451870961996323,0.7304523158374324,20,40,159.13298511505127,3316.113408,38.725177152516096,2613,0.45579794049263,0.6177740097045898,0.6793400645256042,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_full_s42.pt,0766bfa59967ce97bfd9e45c2f7b3526edb2e37579468f1a724877d662254b8c,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_full_s42,full,42,0.7323907615480649,0.816896142596572,0.7988976659780349,0.6827204380964955,10,30,120.11411929130554,3316.238848,56.47357688719774,2401,0.666388988494873,0.6466698050498962,0.694240152835846,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_full_s42.pt,d6afc0aabbd3bfe4bf2dc4bdd3961368bb354783732dd1804df208bce9fe37af,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_full_s42,full,42,0.6299057299961732,0.347387683863271,0.7507316892741615,0.5916347035935416,35,55,218.90931677818298,3315.96288,35.076727375259416,3912,0.26150307059288025,0.5770941972732544,0.697273850440979,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_full_s42.pt,efd9934446e62ec56e50646b66d29e9840d6d1a30842b9a3ce59d8bb7930c291,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_full_s42,full,42,0.5931209728227769,0.5673069401539993,0.8564631589965261,0.7775571824610362,10,30,120.00086522102356,3315.937792,46.01770497729821,4146,0.48504582047462463,0.6441064476966858,0.6807208061218262,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_full_s42.pt,8efab97d763bf8014f6f03b33a852526634bbd2d33208ab22ac91fdfce968831,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B2_r0_full_s43,full,43,0.4663235650680723,0.20802774533287605,0.7829144821844902,0.8409689599845953,25,45,180.66349959373474,3315.987968,38.320736978941795,4471,0.1847461462020874,0.5982776880264282,0.6756107807159424,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_full_s43.pt,8d51e38e256bc9c03eadca2c3fbfdbcd5b254d1eba998bf979832143af7d0330,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_full_s43,full,43,0.634587563766629,0.6303389928991632,0.8237526967544467,0.7181763454082922,25,45,179.09058451652527,3315.83744,43.88227874884935,4999,0.50210040807724,0.5964348316192627,0.6928671002388,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_full_s43.pt,f602bba24eb89317189bb7f903970366accfd30291f7ec781bcf371a1b229bab,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_full_s43,full,43,0.4348595478748844,0.41398408216051713,0.8382580453940145,0.7246384628585778,55,75,298.6024401187897,3316.113408,38.725177152516096,2613,0.45579794049263,0.5168277621269226,0.6528993844985962,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_full_s43.pt,f3cb33d4c302aaed4aaefb421b16a9156185fc1925425269e27392626b9516ef,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_full_s43,full,43,0.7466916354556803,0.7839679395180654,0.8333880680426742,0.7043888032947253,20,40,155.90773797035217,3316.238848,56.47357688719774,2401,0.666388988494873,0.6053924560546875,0.6981595754623413,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_full_s43.pt,0ca1146822c5940d4d89ce85dd74ff286e609a15f9263d28b28d10f90312cb0f,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_full_s43,full,43,0.5839521060604369,0.31522683095845244,0.7563748764265588,0.5969728027363861,40,60,229.8356511592865,3315.96288,35.076727375259416,3912,0.26150307059288025,0.5847908854484558,0.6990167498588562,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_full_s43.pt,0e98cef38a647ffa965ea84322f1dc3a7fc513d91d212e93ee33933e4d1fc78c,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_full_s43,full,43,0.5618892345029738,0.565867202361385,0.870506793647381,0.8067178853906811,25,45,174.89556646347046,3315.937792,46.01770497729821,4146,0.48504582047462463,0.5826516151428223,0.677323579788208,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_full_s43.pt,e7235bc31ace09fef5829ee6cbffc9471b5859fd519c6ee1f1020380ae927c93,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B2_r0_full_s44,full,44,0.37852326813406534,0.163163133535179,0.8083460652854404,0.8379467006962857,80,80,321.4792070388794,3315.987968,38.320736978941795,4471,0.1847461462020874,0.5069399476051331,0.6289418935775757,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_full_s44.pt,63602cd396796c1ff371eb65af1c497edc6fee2dccf3ef8119a48eed03c9e0ac,,,0.0,"[73.65561455779084, 24.772116258426276]",,,B2
B2_r1_full_s44,full,44,0.6253942846532712,0.5932920656124095,0.8537493409914252,0.7395894230106534,25,45,180.53605151176453,3315.83744,43.88227874884935,4999,0.50210040807724,0.5930513739585876,0.6802465915679932,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_full_s44.pt,4b2f1dbfc51c9caf915740856f510c81d1e8a408733a52921d7626192c645aec,,,1.0,"[83.4786050028403, 23.587544071614662]",,,B2
B2_r2_full_s44,full,44,0.4777518566936033,0.43693765736232315,0.8379374402518086,0.7113244636731958,20,40,162.1006965637207,3316.113408,38.725177152516096,2613,0.45579794049263,0.6047714352607727,0.6526513695716858,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_full_s44.pt,92906f54223b5dfe22d641af2c6f4664c16951be2457c8c1836add59f7afa757,,,2.0,"[77.76062930628184, 12.563878582489831]",,,B2
B2_r3_full_s44,full,44,0.7463342696629214,0.7981616214688989,0.8229116562953287,0.6783728494865678,25,45,180.36078453063965,3316.238848,56.47357688719774,2401,0.666388988494873,0.5877350568771362,0.6652198433876038,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r3_full_s44.pt,eb75529482559014cbe9811fed910adc936aa7e2e811c3498d895968e434c67c,,,3.0,"[92.63998368731853, 25.636108055202115]",,,B2
B2_r4_full_s44,full,44,0.5838495834978601,0.3506768647160605,0.7413286750909568,0.5355662458468861,50,70,278.8375105857849,3315.96288,35.076727375259416,3912,0.26150307059288025,0.5587993264198303,0.6822956800460815,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r4_full_s44.pt,5f5237020ac1b9117ee70e9a9ffd65c3d406764defa0cd719f68d819f113d297,,,4.0,"[76.83423846508921, 32.13416830232608]",,,B2
B2_r5_full_s44,full,44,0.5626413042085858,0.5442098816549518,0.8754430793341859,0.8066521838249269,25,45,178.7090482711792,3315.937792,46.01770497729821,4146,0.48504582047462463,0.5857117772102356,0.6751111745834351,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r5_full_s44.pt,ebb744bd4b7b853226c295189f57edc97a5bb7ab1146a6d602906ac5ae5f523e,,,5.0,"[77.67652947803941, 18.886086176044532]",,,B2
B3_nophys_s42,nophys,42,0.905093377741632,0.15620323560022456,0.9074755062221898,0.13791325101018145,80,80,142.1898901462555,2682.952704,41.40424245483079,856596,0.0246382188051939,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B3_nophys_s42.pt,d5e6b66fd2ea9df3f39bd91d92066b6f3a00929a9aa53d0317a199248648c7bd,,,,,"[2000, 2008, 2009, 2015]","[2001, 2012, 2013, 2020]",B3
B3_nophys_s43,nophys,43,0.904303314574322,0.15438757249590385,0.9066911296836467,0.1365894453658538,75,80,142.48011350631714,2682.952704,41.40424245483079,856596,0.0246382188051939,0.6931471824645996,0.6931471824645996,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B3_nophys_s43.pt,ef352efb0ffa8268254555fae3343531a6f4a1a3e5f9ed9ab4f36c9233eaeeee,,,,,"[2000, 2008, 2009, 2015]","[2001, 2012, 2013, 2020]",B3
