track,cdr,classical,delong_auc1,delong_auc2,delong_diff,delong_se,delong_ci95,delong_z,delong_p,blockboot_diff,blockboot_ci95,blockboot_p_two_sided,blockboot_n_blocks,blockboot_n_boot
B1,B1_nophys_s44,LogReg_cdr7,,,,,,,,-0.21876390610042185,"[-0.2518725071888196, -0.18254272854323694]",0.0,123.0,300.0
B1,B1_full_s42,RF_v2agg,,,,,,,,-0.25840096820333835,"[-0.300934198468773, -0.2157828866567897]",0.0,123.0,300.0
B1,B1_nophys_s42,RF_v2agg,,,,,,,,-0.26212992922096967,"[-0.30341501068330073, -0.22052725726163044]",0.0,123.0,300.0
B1,B1_full_s43,RF_v2agg,,,,,,,,-0.25522135997255935,"[-0.3024442984638289, -0.21352693305237655]",0.0,123.0,300.0
B1,B1_nophys_s43,RF_v2agg,,,,,,,,-0.2599903807483921,"[-0.3019302551562198, -0.21842443289495184]",0.0,123.0,300.0
B1,B1_full_s44,RF_v2agg,,,,,,,,-0.24571819673278428,"[-0.2919579294918128, -0.20230993361720087]",0.0,123.0,300.0
B1,B1_nophys_s44,RF_v2agg,,,,,,,,-0.27519526083075174,"[-0.31521332156783854, -0.23551027177920403]",0.0,123.0,300.0
B1,B1_full_s42,MaxEnt_v2agg,,,,,,,,-0.23279129747328375,"[-0.2745445445454637, -0.19255058242942796]",0.0,123.0,300.0
B1,B1_nophys_s42,MaxEnt_v2agg,,,,,,,,-0.23652025849091507,"[-0.2763672368481803, -0.19649582390506637]",0.0,123.0,300.0
B1,B1_full_s43,MaxEnt_v2agg,,,,,,,,-0.22961168924250475,"[-0.2763462864611779, -0.18913638586748702]",0.0,123.0,300.0
B1,B1_nophys_s43,MaxEnt_v2agg,,,,,,,,-0.2343807100183375,"[-0.274914840000546, -0.19428488870739527]",0.0,123.0,300.0
B1,B1_full_s44,MaxEnt_v2agg,,,,,,,,-0.22010852600272968,"[-0.26442289450734147, -0.18045338552921233]",0.0,123.0,300.0
B1,B1_nophys_s44,MaxEnt_v2agg,,,,,,,,-0.24958559010069714,"[-0.2878832219215233, -0.2088942623423826]",0.0,123.0,300.0
B1,B1_full_s42,LogReg_v2agg,,,,,,,,-0.2307767007264061,"[-0.2732021712977313, -0.19065597202589088]",0.0,123.0,300.0
B1,B1_nophys_s42,LogReg_v2agg,,,,,,,,-0.23450566174403742,"[-0.27429616047307626, -0.195257197605558]",0.0,123.0,300.0
B1,B1_full_s43,LogReg_v2agg,,,,,,,,-0.2275970924956271,"[-0.2746794344117918, -0.18759093564226983]",0.0,123.0,300.0
B1,B1_nophys_s43,LogReg_v2agg,,,,,,,,-0.23236611327145984,"[-0.2712086539860992, -0.19382294553414942]",0.0,123.0,300.0
B1,B1_full_s44,LogReg_v2agg,,,,,,,,-0.21809392925585203,"[-0.26173568192473745, -0.17747100278162636]",0.0,123.0,300.0
B1,B1_nophys_s44,LogReg_v2agg,,,,,,,,-0.2475709933538195,"[-0.2865133901708463, -0.20995175067940117]",0.0,123.0,300.0
B2,B2_full_s42,RF_cdr7,,,,,,,,-0.3470573175191889,"[-0.40154856108937703, -0.29713491636980954]",0.0,123.0,300.0
B2,B2_nophys_s42,RF_cdr7,,,,,,,,-0.3506869950624041,"[-0.39465362342901317, -0.313144335754712]",0.0,123.0,300.0
B2,B2_full_s43,RF_cdr7,,,,,,,,-0.361338389365648,"[-0.4164498644628417, -0.31169968222245964]",0.0,123.0,300.0
B2,B2_nophys_s43,RF_cdr7,,,,,,,,-0.3200529670667077,"[-0.370633084612598, -0.27464636816470195]",0.0,123.0,300.0
B2,B2_full_s44,RF_cdr7,,,,,,,,-0.4026412283868165,"[-0.4671059232689072, -0.34292045225050083]",0.0,123.0,300.0
B2,B2_nophys_s44,RF_cdr7,,,,,,,,-0.35374203090124623,"[-0.4126643766163412, -0.30741067650855824]",0.0,123.0,300.0
B2,B2_full_s42,MaxEnt_cdr7,,,,,,,,-0.24980793271085677,"[-0.32032433820175626, -0.18020404665396766]",0.0,123.0,300.0
B2,B2_nophys_s42,MaxEnt_cdr7,,,,,,,,-0.25343761025407197,"[-0.3059360894384398, -0.19434774415230532]",0.0,123.0,300.0
B2,B2_full_s43,MaxEnt_cdr7,,,,,,,,-0.2640890045573159,"[-0.32593016212542214, -0.19623588948870896]",0.0,123.0,300.0
B2,B2_nophys_s43,MaxEnt_cdr7,,,,,,,,-0.2228035822583756,"[-0.28543744755853545, -0.15974402169445992]",0.0,123.0,300.0
B2,B2_full_s44,MaxEnt_cdr7,,,,,,,,-0.30539184357848437,"[-0.36933044064925186, -0.24235137882822408]",0.0,123.0,300.0
B2,B2_nophys_s44,MaxEnt_cdr7,,,,,,,,-0.2564926460929141,"[-0.31932944971257327, -0.19708910696597162]",0.0,123.0,300.0
B2,B2_full_s42,LogReg_cdr7,,,,,,,,-0.2702765255843369,"[-0.32029363230993724, -0.2234444589184948]",0.0,123.0,300.0
B2,B2_nophys_s42,LogReg_cdr7,,,,,,,,-0.2739062031275521,"[-0.3164199055421574, -0.23155533355867872]",0.0,123.0,300.0
B2,B2_full_s43,LogReg_cdr7,,,,,,,,-0.284557597430796,"[-0.33810073126459883, -0.2332624189368945]",0.0,123.0,300.0
B2,B2_nophys_s43,LogReg_cdr7,,,,,,,,-0.24327217513185573,"[-0.28921441158057165, -0.19912348782096026]",0.0,123.0,300.0
B2,B2_full_s44,LogReg_cdr7,,,,,,,,-0.3258604364519645,"[-0.38977643392807126, -0.2687369896305585]",0.0,123.0,300.0
B2,B2_nophys_s44,LogReg_cdr7,,,,,,,,-0.27696123896639424,"[-0.3296584195581077, -0.23551129189815143]",0.0,123.0,300.0
B2,B2_full_s42,RF_v2agg,,,,,,,,-0.34890333507878546,"[-0.4030266167394359, -0.2997128013876653]",0.0,123.0,300.0
B2,B2_nophys_s42,RF_v2agg,,,,,,,,-0.35253301262200065,"[-0.39652982367436823, -0.3151875241957462]",0.0,123.0,300.0
B2,B2_full_s43,RF_v2agg,,,,,,,,-0.36318440692524456,"[-0.4174696130947842, -0.314350866281619]",0.0,123.0,300.0
B2,B2_nophys_s43,RF_v2agg,,,,,,,,-0.3218989846263043,"[-0.3713706789944859, -0.27633250253149044]",0.0,123.0,300.0
B2,B2_full_s44,RF_v2agg,,,,,,,,-0.40448724594641305,"[-0.4669576341252028, -0.34436721863171493]",0.0,123.0,300.0
B2,B2_nophys_s44,RF_v2agg,,,,,,,,-0.3555880484608428,"[-0.4128317796668018, -0.30958617629284557]",0.0,123.0,300.0
B2,B2_full_s42,MaxEnt_v2agg,,,,,,,,-0.28790202006323196,"[-0.342236791001256, -0.24321584664372528]",0.0,123.0,300.0
B2,B2_nophys_s42,MaxEnt_v2agg,,,,,,,,-0.29153169760644715,"[-0.33579533528026567, -0.25020306888830646]",0.0,123.0,300.0
B2,B2_full_s43,MaxEnt_v2agg,,,,,,,,-0.30218309190969106,"[-0.3544494337381653, -0.25251184714221986]",0.0,123.0,300.0
B2,B2_nophys_s43,MaxEnt_v2agg,,,,,,,,-0.2608976696107508,"[-0.3162457130738503, -0.2178422425702015]",0.0,123.0,300.0
B2,B2_full_s44,MaxEnt_v2agg,,,,,,,,-0.34348593093085955,"[-0.40608266299804363, -0.2849240972924653]",0.0,123.0,300.0
B2,B2_nophys_s44,MaxEnt_v2agg,,,,,,,,-0.2945867334452893,"[-0.3555683623943263, -0.24779324790475019]",0.0,123.0,300.0
B2,B2_full_s42,LogReg_v2agg,,,,,,,,-0.30684618475197234,"[-0.3576184423035313, -0.26035345641551355]",0.0,123.0,300.0
B2,B2_nophys_s42,LogReg_v2agg,,,,,,,,-0.31047586229518753,"[-0.3500812771511536, -0.27191826333637426]",0.0,123.0,300.0
B2,B2_full_s43,LogReg_v2agg,,,,,,,,-0.32112725659843144,"[-0.3717139681419881, -0.27199748858961603]",0.0,123.0,300.0
B2,B2_nophys_s43,LogReg_v2agg,,,,,,,,-0.27984183429949117,"[-0.3286215346830261, -0.2350395836129389]",0.0,123.0,300.0
B2,B2_full_s44,LogReg_v2agg,,,,,,,,-0.36243009561959993,"[-0.42149202862574814, -0.30568253065026074]",0.0,123.0,300.0
B2,B2_nophys_s44,LogReg_v2agg,,,,,,,,-0.3135308981340297,"[-0.36896408299563666, -0.26846415352911085]",0.0,123.0,300.0
B3,B3_nophys_s42,null_climatological_frequency,0.9050933777416321,0.908355983224128,-0.003262605482495906,0.00033657739769223685,"[-0.00392229718197269, -0.002602913783019122]",-9.693477651399519,3.2139472092257835e-22,,,,,
B3,B3_nophys_s43,null_climatological_frequency,0.9043033145743221,0.908355983224128,-0.004052668649805913,0.00034347534286467305,"[-0.004725880321820672, -0.0033794569777911535]",-11.79900896525966,3.9493515044659476e-32,,,,,
